"Reporting Area","Current MMWR Year","MMWR WEEK","Label","Current week","Current week, flag","Previous 52 week Max","Previous 52 weeks Max, flag","Cumulative YTD Current MMWR Year","Cumulative YTD Current MMWR Year, flag","Cumulative YTD Previous MMWR Year","Cumulative YTD Previous MMWR Year, flag","LOCATION1","LOCATION2","sort_order","geocode"
"OREGON","2022","2","Measles, Imported",,"-","0","-",,"-",,"-","OREGON",,"20220204051","POINT (-120.605279 43.940449)"
"WASHINGTON","2022","2","Measles, Imported",,"-","0","-",,"-",,"-","WASHINGTON",,"20220204052","POINT (-120.592492 47.411715)"
"US TERRITORIES","2022","2","Measles, Imported",,"-","0","-",,"-",,"-",,"US TERRITORIES","20220204053",
"AMERICAN SAMOA","2022","2","Measles, Imported",,"-","0","-",,"-",,"-","AMERICAN SAMOA",,"20220204054",
"NORTHERN MARIANA ISLANDS","2022","2","Measles, Imported",,"-","0","-",,"-",,"-","NORTHERN MARIANA ISLANDS",,"20220204055","POINT (145.725693 15.1834)"
"GUAM","2022","2","Measles, Imported",,"-","0","-",,"-",,"-","GUAM",,"20220204056","POINT (144.653198 13.3532)"
"PUERTO RICO","2022","2","Measles, Imported",,"-","0","-",,"-",,"-","PUERTO RICO",,"20220204057","POINT (-66.414655 18.215692)"
"U.S. VIRGIN ISLANDS","2022","2","Measles, Imported",,"-","0","-",,"-",,"-","U.S. VIRGIN ISLANDS",,"20220204058",
"NON-US RESIDENTS","2022","2","Measles, Imported",,"-","0","-",,"-",,"-",,"NON-US RESIDENTS","20220204059",
"TOTAL","2022","2","Measles, Imported",,"-","2","-",,"-",,"-",,"TOTAL","20220204060",
"US RESIDENTS","2022","2","Measles, Indigenous",,"-","1","-",,"-",,"-",,"US RESIDENTS","20220204061",
"NEW ENGLAND","2022","2","Measles, Indigenous",,"-","1","-",,"-",,"-",,"NEW ENGLAND","20220204062",
"CONNECTICUT","2022","2","Measles, Indigenous",,"-","1","-",,"-",,"-","CONNECTICUT",,"20220204063","POINT (-72.738288 41.575155)"
"MAINE","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","MAINE",,"20220204064","POINT (-69.06137 45.117911)"
"MASSACHUSETTS","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","MASSACHUSETTS",,"20220204065","POINT (-71.481104 42.151077)"
"NEW HAMPSHIRE","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW HAMPSHIRE",,"20220204066","POINT (-71.57139 43.680429)"
"RHODE ISLAND","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","RHODE ISLAND",,"20220204067","POINT (-71.534637 41.572574)"
"VERMONT","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","VERMONT",,"20220204068","POINT (-72.662695 44.075252)"
"MIDDLE ATLANTIC","2022","2","Measles, Indigenous",,"-","1","-",,"-",,"-",,"MIDDLE ATLANTIC","20220204069",
"NEW JERSEY","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW JERSEY",,"20220204070","POINT (-74.655514 40.110253)"
"NEW YORK","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW YORK",,"20220204071","POINT (-75.59655 42.921241)"
"NEW YORK CITY","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW YORK CITY",,"20220204072",
"PENNSYLVANIA","2022","2","Measles, Indigenous",,"-","1","-",,"-",,"-","PENNSYLVANIA",,"20220204073","POINT (-77.838886 40.896694)"
"EAST NORTH CENTRAL","2022","2","Measles, Indigenous",,"-","1","-",,"-",,"-",,"EAST NORTH CENTRAL","20220204074",
"ILLINOIS","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","ILLINOIS",,"20220204075","POINT (-89.148632 40.124144)"
"INDIANA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","INDIANA",,"20220204076","POINT (-86.2818 39.919991)"
"MICHIGAN","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","MICHIGAN",,"20220204077","POINT (-85.730977 44.874798)"
"OHIO","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","OHIO",,"20220204078","POINT (-82.70936 40.415534)"
"WISCONSIN","2022","2","Measles, Indigenous",,"-","1","-",,"-",,"-","WISCONSIN",,"20220204079","POINT (-89.732969 44.639954)"
"WEST NORTH CENTRAL","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-",,"WEST NORTH CENTRAL","20220204080",
"IOWA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","IOWA",,"20220204081","POINT (-93.500061 42.074659)"
"KANSAS","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","KANSAS",,"20220204082","POINT (-98.38018 38.484729)"
"MINNESOTA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","MINNESOTA",,"20220204083","POINT (-94.198308 46.349153)"
"MISSOURI","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","MISSOURI",,"20220204084","POINT (-92.477244 38.3675)"
"NEBRASKA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","NEBRASKA",,"20220204085","POINT (-99.810595 41.527099)"
"NORTH DAKOTA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","NORTH DAKOTA",,"20220204086","POINT (-100.46931 47.446305)"
"SOUTH DAKOTA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","SOUTH DAKOTA",,"20220204087","POINT (-100.230491 44.43614)"
"SOUTH ATLANTIC","2022","2","Measles, Indigenous",,"-","1","-",,"-",,"-",,"SOUTH ATLANTIC","20220204088",
"DELAWARE","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","DELAWARE",,"20220204089","POINT (-75.452394 38.994926)"
"DISTRICT OF COLUMBIA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","DISTRICT OF COLUMBIA",,"20220204090","POINT (-77.016275 38.904785)"
"FLORIDA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","FLORIDA",,"20220204091","POINT (-82.420978 28.260731)"
"GEORGIA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","GEORGIA",,"20220204092","POINT (-83.426574 32.638481)"
"MARYLAND","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","MARYLAND",,"20220204093","POINT (-76.687282 38.946466)"
"NORTH CAROLINA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","NORTH CAROLINA",,"20220204094","POINT (-79.130883 35.52603)"
"SOUTH CAROLINA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","SOUTH CAROLINA",,"20220204095","POINT (-80.864614 33.878572)"
"VIRGINIA","2022","2","Measles, Indigenous",,"-","1","-",,"-",,"-","VIRGINIA",,"20220204096","POINT (-78.666382 37.510861)"
"WEST VIRGINIA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","WEST VIRGINIA",,"20220204097","POINT (-80.613729 38.642579)"
"EAST SOUTH CENTRAL","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-",,"EAST SOUTH CENTRAL","20220204098",
"ALABAMA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","ALABAMA",,"20220204099","POINT (-86.844516 32.756889)"
"KENTUCKY","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","KENTUCKY",,"20220204100","POINT (-85.290484 37.526683)"
"MISSISSIPPI","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","MISSISSIPPI",,"20220204101","POINT (-89.65344 32.713378)"
"TENNESSEE","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","TENNESSEE",,"20220204102","POINT (-86.343226 35.842998)"
"WEST SOUTH CENTRAL","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-",,"WEST SOUTH CENTRAL","20220204103",
"ARKANSAS","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","ARKANSAS",,"20220204104","POINT (-92.439162 34.899825)"
"LOUISIANA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","LOUISIANA",,"20220204105","POINT (-91.840238 30.921314)"
"OKLAHOMA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","OKLAHOMA",,"20220204106","POINT (-97.508297 35.583449)"
"TEXAS","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","TEXAS",,"20220204107","POINT (-99.317341 31.447238)"
"MOUNTAIN","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-",,"MOUNTAIN","20220204108",
"ARIZONA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","ARIZONA",,"20220204109","POINT (-111.664616 34.293239)"
"COLORADO","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","COLORADO",,"20220204110","POINT (-105.547832 38.998552)"
"IDAHO","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","IDAHO",,"20220204111","POINT (-114.659366 44.389073)"
"MONTANA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","MONTANA",,"20220204112","POINT (-109.645127 47.033521)"
"NEVADA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","NEVADA",,"20220204113","POINT (-114.916992 39.283294)"
"NEW MEXICO","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW MEXICO",,"20220204114","POINT (-106.108388 34.421369)"
"UTAH","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","UTAH",,"20220204115","POINT (-111.678222 39.323779)"
"WYOMING","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","WYOMING",,"20220204116","POINT (-107.55145 42.999627)"
"PACIFIC","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-",,"PACIFIC","20220204117",
"ALASKA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","ALASKA",,"20220204118","POINT (-151.631889 63.631126)"
"CALIFORNIA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","CALIFORNIA",,"20220204119","POINT (-119.662127 37.211164)"
"HAWAII","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","HAWAII",,"20220204120","POINT (-157.854309 21.361013)"
"OREGON","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","OREGON",,"20220204121","POINT (-120.605279 43.940449)"
"WASHINGTON","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","WASHINGTON",,"20220204122","POINT (-120.592492 47.411715)"
"US TERRITORIES","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-",,"US TERRITORIES","20220204123",
"AMERICAN SAMOA","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","AMERICAN SAMOA",,"20220204124",
"NORTHERN MARIANA ISLANDS","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","NORTHERN MARIANA ISLANDS",,"20220204125","POINT (145.725693 15.1834)"
"GUAM","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","GUAM",,"20220204126","POINT (144.653198 13.3532)"
"PUERTO RICO","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","PUERTO RICO",,"20220204127","POINT (-66.414655 18.215692)"
"U.S. VIRGIN ISLANDS","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-","U.S. VIRGIN ISLANDS",,"20220204128",
"NON-US RESIDENTS","2022","2","Measles, Indigenous",,"-","0","-",,"-",,"-",,"NON-US RESIDENTS","20220204129",
"TOTAL","2022","2","Measles, Indigenous",,"-","1","-",,"-",,"-",,"TOTAL","20220204130",
"US RESIDENTS","2022","3","Measles, Imported",,"-","2","-",,"-",,"-",,"US RESIDENTS","20220303991",
"NEW ENGLAND","2022","3","Measles, Imported",,"-","1","-",,"-",,"-",,"NEW ENGLAND","20220303992",
"CONNECTICUT","2022","3","Measles, Imported",,"-","1","-",,"-",,"-","CONNECTICUT",,"20220303993","POINT (-72.738288 41.575155)"
"MAINE","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","MAINE",,"20220303994","POINT (-69.06137 45.117911)"
"MASSACHUSETTS","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","MASSACHUSETTS",,"20220303995","POINT (-71.481104 42.151077)"
"NEW HAMPSHIRE","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","NEW HAMPSHIRE",,"20220303996","POINT (-71.57139 43.680429)"
"RHODE ISLAND","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","RHODE ISLAND",,"20220303997","POINT (-71.534637 41.572574)"
"VERMONT","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","VERMONT",,"20220303998","POINT (-72.662695 44.075252)"
"MIDDLE ATLANTIC","2022","3","Measles, Imported",,"-","0","-",,"-",,"-",,"MIDDLE ATLANTIC","20220303999",
"NEW JERSEY","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","NEW JERSEY",,"20220304000","POINT (-74.655514 40.110253)"
"NEW YORK","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","NEW YORK",,"20220304001","POINT (-75.59655 42.921241)"
"NEW YORK CITY","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","NEW YORK CITY",,"20220304002",
"PENNSYLVANIA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","PENNSYLVANIA",,"20220304003","POINT (-77.838886 40.896694)"
"EAST NORTH CENTRAL","2022","3","Measles, Imported",,"-","1","-",,"-",,"-",,"EAST NORTH CENTRAL","20220304004",
"ILLINOIS","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","ILLINOIS",,"20220304005","POINT (-89.148632 40.124144)"
"INDIANA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","INDIANA",,"20220304006","POINT (-86.2818 39.919991)"
"MICHIGAN","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","MICHIGAN",,"20220304007","POINT (-85.730977 44.874798)"
"OHIO","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","OHIO",,"20220304008","POINT (-82.70936 40.415534)"
"WISCONSIN","2022","3","Measles, Imported",,"-","1","-",,"-",,"-","WISCONSIN",,"20220304009","POINT (-89.732969 44.639954)"
"WEST NORTH CENTRAL","2022","3","Measles, Imported",,"-","0","-",,"-",,"-",,"WEST NORTH CENTRAL","20220304010",
"IOWA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","IOWA",,"20220304011","POINT (-93.500061 42.074659)"
"KANSAS","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","KANSAS",,"20220304012","POINT (-98.38018 38.484729)"
"MINNESOTA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","MINNESOTA",,"20220304013","POINT (-94.198308 46.349153)"
"MISSOURI","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","MISSOURI",,"20220304014","POINT (-92.477244 38.3675)"
"NEBRASKA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","NEBRASKA",,"20220304015","POINT (-99.810595 41.527099)"
"NORTH DAKOTA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","NORTH DAKOTA",,"20220304016","POINT (-100.46931 47.446305)"
"SOUTH DAKOTA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","SOUTH DAKOTA",,"20220304017","POINT (-100.230491 44.43614)"
"SOUTH ATLANTIC","2022","3","Measles, Imported",,"-","1","-",,"-",,"-",,"SOUTH ATLANTIC","20220304018",
"DELAWARE","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","DELAWARE",,"20220304019","POINT (-75.452394 38.994926)"
"DISTRICT OF COLUMBIA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","DISTRICT OF COLUMBIA",,"20220304020","POINT (-77.016275 38.904785)"
"FLORIDA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","FLORIDA",,"20220304021","POINT (-82.420978 28.260731)"
"GEORGIA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","GEORGIA",,"20220304022","POINT (-83.426574 32.638481)"
"MARYLAND","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","MARYLAND",,"20220304023","POINT (-76.687282 38.946466)"
"NORTH CAROLINA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","NORTH CAROLINA",,"20220304024","POINT (-79.130883 35.52603)"
"SOUTH CAROLINA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","SOUTH CAROLINA",,"20220304025","POINT (-80.864614 33.878572)"
"VIRGINIA","2022","3","Measles, Imported",,"-","1","-",,"-",,"-","VIRGINIA",,"20220304026","POINT (-78.666382 37.510861)"
"WEST VIRGINIA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","WEST VIRGINIA",,"20220304027","POINT (-80.613729 38.642579)"
"EAST SOUTH CENTRAL","2022","3","Measles, Imported",,"-","0","-",,"-",,"-",,"EAST SOUTH CENTRAL","20220304028",
"ALABAMA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","ALABAMA",,"20220304029","POINT (-86.844516 32.756889)"
"KENTUCKY","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","KENTUCKY",,"20220304030","POINT (-85.290484 37.526683)"
"MISSISSIPPI","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","MISSISSIPPI",,"20220304031","POINT (-89.65344 32.713378)"
"TENNESSEE","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","TENNESSEE",,"20220304032","POINT (-86.343226 35.842998)"
"WEST SOUTH CENTRAL","2022","3","Measles, Imported",,"-","0","-",,"-",,"-",,"WEST SOUTH CENTRAL","20220304033",
"ARKANSAS","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","ARKANSAS",,"20220304034","POINT (-92.439162 34.899825)"
"LOUISIANA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","LOUISIANA",,"20220304035","POINT (-91.840238 30.921314)"
"OKLAHOMA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","OKLAHOMA",,"20220304036","POINT (-97.508297 35.583449)"
"TEXAS","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","TEXAS",,"20220304037","POINT (-99.317341 31.447238)"
"MOUNTAIN","2022","3","Measles, Imported",,"-","1","-",,"-",,"-",,"MOUNTAIN","20220304038",
"ARIZONA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","ARIZONA",,"20220304039","POINT (-111.664616 34.293239)"
"COLORADO","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","COLORADO",,"20220304040","POINT (-105.547832 38.998552)"
"IDAHO","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","IDAHO",,"20220304041","POINT (-114.659366 44.389073)"
"MONTANA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","MONTANA",,"20220304042","POINT (-109.645127 47.033521)"
"NEVADA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","NEVADA",,"20220304043","POINT (-114.916992 39.283294)"
"NEW MEXICO","2022","3","Measles, Imported",,"-","1","-",,"-",,"-","NEW MEXICO",,"20220304044","POINT (-106.108388 34.421369)"
"UTAH","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","UTAH",,"20220304045","POINT (-111.678222 39.323779)"
"WYOMING","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","WYOMING",,"20220304046","POINT (-107.55145 42.999627)"
"PACIFIC","2022","3","Measles, Imported",,"-","0","-",,"-",,"-",,"PACIFIC","20220304047",
"ALASKA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","ALASKA",,"20220304048","POINT (-151.631889 63.631126)"
"CALIFORNIA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","CALIFORNIA",,"20220304049","POINT (-119.662127 37.211164)"
"HAWAII","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","HAWAII",,"20220304050","POINT (-157.854309 21.361013)"
"OREGON","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","OREGON",,"20220304051","POINT (-120.605279 43.940449)"
"WASHINGTON","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","WASHINGTON",,"20220304052","POINT (-120.592492 47.411715)"
"US TERRITORIES","2022","3","Measles, Imported",,"-","0","-",,"-",,"-",,"US TERRITORIES","20220304053",
"AMERICAN SAMOA","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","AMERICAN SAMOA",,"20220304054",
"NORTHERN MARIANA ISLANDS","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","NORTHERN MARIANA ISLANDS",,"20220304055","POINT (145.725693 15.1834)"
"GUAM","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","GUAM",,"20220304056","POINT (144.653198 13.3532)"
"PUERTO RICO","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","PUERTO RICO",,"20220304057","POINT (-66.414655 18.215692)"
"U.S. VIRGIN ISLANDS","2022","3","Measles, Imported",,"-","0","-",,"-",,"-","U.S. VIRGIN ISLANDS",,"20220304058",
"NON-US RESIDENTS","2022","3","Measles, Imported",,"-","0","-",,"-",,"-",,"NON-US RESIDENTS","20220304059",
"TOTAL","2022","3","Measles, Imported",,"-","2","-",,"-",,"-",,"TOTAL","20220304060",
"US RESIDENTS","2022","3","Measles, Indigenous",,"-","5","-",,"-",,"-",,"US RESIDENTS","20220304061",
"NEW ENGLAND","2022","3","Measles, Indigenous",,"-","1","-",,"-",,"-",,"NEW ENGLAND","20220304062",
"CONNECTICUT","2022","3","Measles, Indigenous",,"-","1","-",,"-",,"-","CONNECTICUT",,"20220304063","POINT (-72.738288 41.575155)"
"MAINE","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","MAINE",,"20220304064","POINT (-69.06137 45.117911)"
"MASSACHUSETTS","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","MASSACHUSETTS",,"20220304065","POINT (-71.481104 42.151077)"
"NEW HAMPSHIRE","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW HAMPSHIRE",,"20220304066","POINT (-71.57139 43.680429)"
"RHODE ISLAND","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","RHODE ISLAND",,"20220304067","POINT (-71.534637 41.572574)"
"VERMONT","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","VERMONT",,"20220304068","POINT (-72.662695 44.075252)"
"MIDDLE ATLANTIC","2022","3","Measles, Indigenous",,"-","1","-",,"-",,"-",,"MIDDLE ATLANTIC","20220304069",
"NEW JERSEY","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW JERSEY",,"20220304070","POINT (-74.655514 40.110253)"
"NEW YORK","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW YORK",,"20220304071","POINT (-75.59655 42.921241)"
"NEW YORK CITY","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW YORK CITY",,"20220304072",
"PENNSYLVANIA","2022","3","Measles, Indigenous",,"-","1","-",,"-",,"-","PENNSYLVANIA",,"20220304073","POINT (-77.838886 40.896694)"
"EAST NORTH CENTRAL","2022","3","Measles, Indigenous",,"-","1","-",,"-",,"-",,"EAST NORTH CENTRAL","20220304074",
"ILLINOIS","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","ILLINOIS",,"20220304075","POINT (-89.148632 40.124144)"
"INDIANA","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","INDIANA",,"20220304076","POINT (-86.2818 39.919991)"
"MICHIGAN","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","MICHIGAN",,"20220304077","POINT (-85.730977 44.874798)"
"OHIO","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","OHIO",,"20220304078","POINT (-82.70936 40.415534)"
"WISCONSIN","2022","3","Measles, Indigenous",,"-","1","-",,"-",,"-","WISCONSIN",,"20220304079","POINT (-89.732969 44.639954)"
"WEST NORTH CENTRAL","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-",,"WEST NORTH CENTRAL","20220304080",
"IOWA","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","IOWA",,"20220304081","POINT (-93.500061 42.074659)"
"KANSAS","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","KANSAS",,"20220304082","POINT (-98.38018 38.484729)"
"MINNESOTA","2022","3","Measles, Indigenous",,"-","0","-",,"-",,"-","MINNESOTA",,"20220304083","POINT (-94.198308 46.349153)"
